ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
4_29-08-2013,BALON DE ORO,4,3 años,62,J.CROCQUEVIEILLE,ASTURLEÑA,"LOPEZ, J.",9,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,LUCIA MONTLIOUX (FR),5,3 años,61,J.HORCAJADA,COLISA,"RODRIGUEZ, J.A.",6,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,MIRLO (IRE),7,3 años,61,V.JANACEK,YEGUADA AGF,"ARIZKORRETA, G.",8,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,MOONLIGHT RUN,1,3 años,60,O.O. DE URBINA,YANKEE RACING,"LOPEZ, J.",2,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,VICENCIO,6,3 años,59,I.BORREGO,YEGUADA CORTIÑAL,"RODRIGUEZ, J.A.",3,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,LA NAVA,3,4 años,"58,5","M.A.NARVAEZ (56,5)",LA VICTORIA,"RODRIGUEZ, J.A.",10,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,BLUE SKY,9,5 años,"56,5",J.E.JARCOVSKY,LAS AGUILAS,"IVANOVA, E",4,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,CIUDADANO KANE,2,3 años,55,F.JIMENEZ,Y AHORA QUE,"GUTIERREZ, A.",5,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,LUNCHSIDE,99,4 años,"52,5",M.SECCI,CORRALEJO,"CARRICHES, L.",1,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
4_29-08-2013,TABUYANA,8,4 años,50,"SRTA GELABERT,L. (48)(B.Roja)",LAS AGUILAS,"IVANOVA, E",7,Hipódromo LA ZARZUELA,1600,ARENA-FIBRA
