ID,CABALLO,POSICION,EDAD,KG,JINETE,CUADRA,PREPARADOR,CAJÓN,HIPODROMO,DISTANCIA,PISTA
1_24-06-2012,BALABINDU,99,2 años,57,M.BORREGO,SOL Y LUNA,"BORREGO R , J. M.",5,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,BOHEMIAN RHAPSODY,1,2 años,57,R.C.MONTENEGRO,CIELO DE MADRID,"RODRIGUEZ, O.",2,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,DON ALEJANDRO (GB),8,2 años,57,V.JANACEK,DANIEL ROSET,"CALLEJO S., T",4,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,DON JUAN HAB,9,2 años,57,F.JIMENEZ,NAVARRAMIRO,"CARRASCO, A.",9,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,FAST CANARY (IRE),2,2 años,57,B.FAYOS,TINERFE,"CALDERON, J.",6,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,GO PARTI (FR),5,2 años,57,C.NORA,ALISARES,"SANCHEZ C., A.",10,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,KHEOPS (GB),4,2 años,57,J.CROCQUEVIEILLE,IGUELDO,"ROSELL, J.C.",1,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,PUBLICREDIT (IRE),6,2 años,57,J.L.BORREGO,PUBLICREDIT,"HERNANDEZ, M.",7,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,SON BOU (GB),7,2 años,57,J.GROSJEAN,MEDITERRANEO,"DELCHER S., M.",8,Hipódromo LA ZARZUELA,1200,HIERBA
1_24-06-2012,UKRANIAN BLUE (FR),3,2 años,57,A.GOMEZ,CANDILEJAS,"LOPEZ VALVERDE, J.A.",3,Hipódromo LA ZARZUELA,1200,HIERBA
